#rho0,E/A
1.566816668673444990e-01,-1.572169477015661343e+01
1.553296416063192076e-01,-1.574585970299778026e+01
1.559681324247667311e-01,-1.575976698361411010e+01
1.561486660763402312e-01,-1.573063303169483085e+01
1.574994701317548040e-01,-1.578581711791774467e+01
1.571646405340671182e-01,-1.576343993162383761e+01
1.558750299847349585e-01,-1.569949515587467559e+01
1.583181333305888616e-01,-1.576518318260903051e+01
1.556000701887572668e-01,-1.574348010630608208e+01
1.565970677372197917e-01,-1.574484791543643958e+01
1.559759336936299423e-01,-1.573797948997120955e+01
1.558215538070423511e-01,-1.572572449407449824e+01
1.560473288595546626e-01,-1.572916176776197084e+01
1.563380586793316485e-01,-1.573945779422147062e+01
1.559003851161062382e-01,-1.572755304278762978e+01
1.579986786847776548e-01,-1.574790001953216034e+01
1.551833169294154213e-01,-1.571825510592607067e+01
1.568220933833315567e-01,-1.572185856905243106e+01
1.563396823181400497e-01,-1.571932977270197718e+01
1.556910098083806593e-01,-1.572523611781944908e+01
1.565617285763387934e-01,-1.576123210616128745e+01
1.562121070338402806e-01,-1.581159683545106631e+01
1.561025621533145835e-01,-1.571648758117507505e+01
1.557773924825221756e-01,-1.569359444895929379e+01
1.557837250863773060e-01,-1.574735272021240817e+01
1.560504758080193954e-01,-1.572797581393481181e+01
1.554384063471447586e-01,-1.572490135181508286e+01
1.561194559088057987e-01,-1.576218756311587121e+01
1.563672556810055958e-01,-1.573883184195391749e+01
1.569228775201130521e-01,-1.570770950165712954e+01
1.555643646273689173e-01,-1.570674823469725645e+01
1.573979871018249266e-01,-1.576785590567973472e+01
1.563731358360055390e-01,-1.575489074920899846e+01
1.550168711282089440e-01,-1.571251343908532938e+01
1.583148319575041763e-01,-1.574477619893031743e+01
1.562937282311459841e-01,-1.576245172239185344e+01
1.565287981213020763e-01,-1.575525289895135472e+01
1.558196203309764327e-01,-1.575393427469877494e+01
1.565380514355691755e-01,-1.571905640626818190e+01
1.574232441402199922e-01,-1.574026067824560826e+01
1.570145567569991574e-01,-1.577092922452798973e+01
1.563578136352129777e-01,-1.574266849934542378e+01
1.585244875518678487e-01,-1.574299090427030023e+01
1.561187188006135929e-01,-1.572569612851182441e+01
1.555622951942914056e-01,-1.571521226362928658e+01
1.560738674114230673e-01,-1.576486984671406510e+01
1.575625256906290073e-01,-1.573862064709896202e+01
1.556498162372899619e-01,-1.575902065230577165e+01
1.566720768113089857e-01,-1.574488820162059888e+01
1.567020109592632271e-01,-1.572769269220777133e+01
1.561055621573490537e-01,-1.575442432449190910e+01
1.569947732153039455e-01,-1.576735016805984202e+01
1.573716902117776317e-01,-1.575191175135428878e+01
1.564968102210037570e-01,-1.572196337586606063e+01
1.570262549864021029e-01,-1.579384135567433667e+01
1.556157817435804558e-01,-1.569642988835367703e+01
1.574612964137569737e-01,-1.571501578236956576e+01
1.563611569222953801e-01,-1.578262326749698019e+01
1.555424069269003562e-01,-1.576685198934365495e+01
1.556470855178269386e-01,-1.573035995237852092e+01
1.565253662137628954e-01,-1.574997964953593055e+01
1.564678098188817534e-01,-1.573017073158846379e+01
1.550489456886906814e-01,-1.572250162289151909e+01
1.551719711492297038e-01,-1.574147472532594882e+01
1.559909115675516267e-01,-1.572435716649190063e+01
1.575091755149446993e-01,-1.580920784965425163e+01
1.553137848473817306e-01,-1.578219972461389276e+01
1.556154676078664034e-01,-1.574626344732223160e+01
1.551478485649172290e-01,-1.581193080468181122e+01
1.570520352454211899e-01,-1.573286725778539541e+01
1.569530813302658645e-01,-1.578130398113240318e+01
1.562309609053295356e-01,-1.570575924557135039e+01
1.566517740655931912e-01,-1.575741219461596820e+01
1.557719733513928395e-01,-1.572872488949392000e+01
1.560384940327719516e-01,-1.573544926062066196e+01
1.559344880713005865e-01,-1.572890814203486798e+01
1.576190112837984048e-01,-1.575824374223077484e+01
1.554786854169619703e-01,-1.573997713536814658e+01
1.572568320145835696e-01,-1.572624379085918989e+01
1.565305681694977580e-01,-1.572758192544620037e+01
1.555054938780336127e-01,-1.575727901423157640e+01
1.555712280734885544e-01,-1.573041319110309111e+01
1.550574198148002847e-01,-1.576476555601434981e+01
1.560526803002016127e-01,-1.569159633981620416e+01
1.553563045193125935e-01,-1.571170466129230192e+01
1.554897970811145169e-01,-1.576091313293692764e+01
1.556310834303844259e-01,-1.573689242793945020e+01
1.558628464124964252e-01,-1.574144509291588534e+01
1.556624236529323413e-01,-1.576849609893906745e+01
1.564065091810773744e-01,-1.575464209503372714e+01
1.558736659217210552e-01,-1.572797658812040744e+01
1.568674768363617633e-01,-1.576091993127854707e+01
1.558511724044023550e-01,-1.575675079741127682e+01
1.551803419866092659e-01,-1.579510480884646917e+01
1.571723787296249453e-01,-1.575891813437730526e+01
1.564654862637089028e-01,-1.578197761877714100e+01
1.554622450751579898e-01,-1.572816580547375231e+01
1.557024831773924090e-01,-1.578081798841026284e+01
1.551497213601629455e-01,-1.574656636499617868e+01
1.553843990432690614e-01,-1.574501065809344524e+01
1.550646901354810203e-01,-1.574177469010723840e+01
1.555054212606273856e-01,-1.576825908238615526e+01
1.561075255041174947e-01,-1.577537956031813060e+01
1.554717103819347745e-01,-1.574702457553698309e+01
1.558211825454590416e-01,-1.578472169133519820e+01
1.557132981686220052e-01,-1.574931550678160619e+01
1.551768373144565005e-01,-1.572730646341682537e+01
1.579226291998808707e-01,-1.577429230172994856e+01
1.565038170596200207e-01,-1.569818071108453594e+01
1.553580966316886469e-01,-1.575226386730749617e+01
1.563992247499892962e-01,-1.572601921320944030e+01
1.578469834556249507e-01,-1.578807853817643547e+01
1.564682526495731751e-01,-1.576868334666336757e+01
1.562460513315016009e-01,-1.574248914242683739e+01
1.559541034286695826e-01,-1.575154560325041686e+01
1.556116119031646927e-01,-1.574994402232099944e+01
1.569659016164201837e-01,-1.574282428246477750e+01
1.553319832653720922e-01,-1.572221738176013339e+01
1.569694005080960741e-01,-1.575218256835885278e+01
1.557273069448850689e-01,-1.571564531198562342e+01
1.560302314690532322e-01,-1.573662108080335109e+01
1.568271402166426798e-01,-1.576841529549478516e+01
1.571844408103744983e-01,-1.573459140830455993e+01
1.560071228281289524e-01,-1.572026891031438645e+01
1.568347983089130870e-01,-1.577135656965715249e+01
1.565612151853435219e-01,-1.572117108255649676e+01
1.554131938797104207e-01,-1.572006760091180944e+01
1.558957751656193103e-01,-1.570776862351372394e+01
1.555738945651681804e-01,-1.571952915250180993e+01
1.572858060506952538e-01,-1.575427964334561182e+01
1.555385210660244488e-01,-1.572528802623517841e+01
1.555502541748267353e-01,-1.573883098591735674e+01
1.563930551041664008e-01,-1.576099382139356386e+01
1.550030797281156947e-01,-1.574226335487592365e+01
1.561639784435819578e-01,-1.574067658695449445e+01
1.553048728956835656e-01,-1.570469612044350605e+01
1.559654543527194126e-01,-1.571177108142391532e+01
1.568586255469972546e-01,-1.578645151530467672e+01
1.565504828247045177e-01,-1.577223519683340491e+01
1.571353208851650751e-01,-1.572288641453682345e+01
1.564175025524853491e-01,-1.575354421432094831e+01
1.576134583885923923e-01,-1.574957376468269921e+01
1.567205065051515966e-01,-1.573354630011989919e+01
1.563012651068018122e-01,-1.573296267516247582e+01
1.552499295088222153e-01,-1.574002871045393448e+01
1.550015554253381111e-01,-1.575267944572366474e+01
1.556023212828946678e-01,-1.574059140091755893e+01
1.573285492296461197e-01,-1.575448088727470974e+01
1.558594072509535688e-01,-1.571054511000750509e+01
1.567629290450873736e-01,-1.573788594689095710e+01
1.563559737555690055e-01,-1.575903965784226379e+01
1.557811177855265017e-01,-1.574100513450471261e+01
1.560809244022109965e-01,-1.571420839251230639e+01
1.566031102001642916e-01,-1.578456686740948989e+01
1.561184703533588514e-01,-1.572713235430148870e+01
1.550146193134271932e-01,-1.572634460666023415e+01
1.555653401185446705e-01,-1.574222511297915794e+01
1.576976220917533644e-01,-1.572419980160101716e+01
1.551809466645654167e-01,-1.572630925784953249e+01
1.579705417618505470e-01,-1.578452081815629171e+01
1.564129511427262420e-01,-1.574586052213327214e+01
1.555440975226204670e-01,-1.574886855916097517e+01
1.576559799297951314e-01,-1.575080248369561353e+01
1.568764884692286921e-01,-1.576764971043138530e+01
1.571626046456521819e-01,-1.573667657328729419e+01
1.568778909273779443e-01,-1.574848793507506883e+01
1.555459832310092105e-01,-1.574742984238821464e+01
1.559145705523912462e-01,-1.575706441017553416e+01
1.561009823518143269e-01,-1.576582769161422526e+01
1.567042339925901473e-01,-1.575092786502007591e+01
1.569846631323296438e-01,-1.577883782756032360e+01
1.562054665924047792e-01,-1.574715250172724801e+01
1.556496331647652664e-01,-1.572720954968877649e+01
1.561804308416797071e-01,-1.573105099635835202e+01
1.552004912960681382e-01,-1.568208267212682472e+01
1.563568621837604922e-01,-1.576015165520439787e+01
1.556453067108302390e-01,-1.570943807056399422e+01
1.560950372185677393e-01,-1.574730901264014093e+01
1.559986697228817054e-01,-1.576660449483696524e+01
1.571662315275255406e-01,-1.574375484510738232e+01
1.578275637321884528e-01,-1.576440835654246442e+01
1.562037735907567670e-01,-1.573583992975092194e+01
1.565594231656131652e-01,-1.575958865049623192e+01
1.564273418236055146e-01,-1.571521072536836883e+01
1.572646211322667187e-01,-1.575413512581658892e+01
1.555555989312918386e-01,-1.576660590162723707e+01
1.562707507453894029e-01,-1.577195130238686538e+01
1.570394339125840977e-01,-1.579039568159003792e+01
1.553329063493417705e-01,-1.575370303188941890e+01
1.559761076081204456e-01,-1.574466412667371529e+01
1.569474425677638840e-01,-1.573123000186832421e+01
1.553472764212179558e-01,-1.572439888970606425e+01
1.558127489668249821e-01,-1.578434767272802119e+01
1.555748067605822460e-01,-1.574550361762996431e+01
1.553306440033840885e-01,-1.578633130563701847e+01
1.571522242968499128e-01,-1.575994414621420958e+01
1.563449461545927954e-01,-1.578368675187929959e+01
1.550010495943401068e-01,-1.575776896931744986e+01
1.552627585455554626e-01,-1.573598727916914974e+01
1.554793798576840913e-01,-1.576102400574069939e+01
1.556071070854921634e-01,-1.572779865575829561e+01
1.556639684324808981e-01,-1.572215645616196866e+01
1.556153546476663763e-01,-1.577644569960826182e+01
1.568630762807208257e-01,-1.572456175736766326e+01
1.556918052472424097e-01,-1.575178647919703856e+01
1.554820575077488221e-01,-1.574196785865488657e+01
1.563196646238379506e-01,-1.573558479035614788e+01
1.556848413966982758e-01,-1.572529883333637457e+01
1.563069347815830012e-01,-1.576787990510434589e+01
1.558314276075671301e-01,-1.572625336054977652e+01
1.578422078102188486e-01,-1.574231918228066185e+01
1.570735155203733246e-01,-1.575702061667798937e+01
1.557175445778211098e-01,-1.576511474948920721e+01
1.565591181903095985e-01,-1.572777704286085410e+01
1.568143995394198353e-01,-1.576469228486936203e+01
1.550290598629920358e-01,-1.573414867946838136e+01
1.563922501019318068e-01,-1.578080528326263376e+01
1.576222199947829306e-01,-1.574394145189602767e+01
1.561487401191608004e-01,-1.572971732849899418e+01
1.557325806602377904e-01,-1.573638582319411228e+01
1.566299587281027306e-01,-1.571684885184341063e+01
1.558392105195397503e-01,-1.580043721967630788e+01
1.574268993958993779e-01,-1.574043847399859608e+01
1.561190256264813336e-01,-1.572735345894036740e+01
1.563915215908346645e-01,-1.576618763953815971e+01
1.555199139916196294e-01,-1.571460452587540146e+01
1.568268445756197949e-01,-1.572905259318821258e+01
1.554742243955081205e-01,-1.572214200278823704e+01
1.558886990645001192e-01,-1.576593506402651457e+01
1.558061290617672456e-01,-1.576301314125153930e+01
1.557974797267456524e-01,-1.573175211934584716e+01
1.562227070781279370e-01,-1.574492061288798617e+01
1.568663447911409492e-01,-1.577126289739118370e+01
1.558614989858916888e-01,-1.574652821699639382e+01
1.559376432191365847e-01,-1.573373130289434840e+01
1.559553889004561544e-01,-1.571935276175685026e+01
1.584690494958753970e-01,-1.576857042546301102e+01
1.554553446316860599e-01,-1.573555076304525535e+01
1.570687142111501233e-01,-1.577761537648181545e+01
1.553882333034181662e-01,-1.573593732017145541e+01
1.557006129264111860e-01,-1.574521805886196368e+01
1.563016311689428561e-01,-1.574121451271301986e+01
1.569688051846541976e-01,-1.573485715023475429e+01
1.554024095725347887e-01,-1.573126666339282842e+01
1.567283447323039869e-01,-1.574445611937504452e+01
1.567342842491241950e-01,-1.575876447687097581e+01
1.556144322283468939e-01,-1.577280059696807513e+01
1.572132501334729815e-01,-1.575348815193307672e+01
1.567682525971736685e-01,-1.572758676726027716e+01
1.558461173072632766e-01,-1.572971958929547931e+01
1.552230231642701130e-01,-1.571817853682499333e+01
1.560498566669487885e-01,-1.575899893823823028e+01
1.568464818519233472e-01,-1.575620413558835153e+01
1.550395891941984683e-01,-1.572765781482890368e+01
1.578517367707508723e-01,-1.572967788661794586e+01
1.558446121773870430e-01,-1.572793115769312955e+01
1.553286668666511994e-01,-1.573178628991712991e+01
1.558464104694829711e-01,-1.572935771537313876e+01
1.559029241468746496e-01,-1.571518516032899626e+01
1.557371184028913391e-01,-1.573065417800925658e+01
1.557809819525996786e-01,-1.573700684945153228e+01
1.570222015527194537e-01,-1.575541678090344355e+01
1.555919344519826053e-01,-1.576547509031474448e+01
1.559078147502043765e-01,-1.577375172745778187e+01
1.573759805297794412e-01,-1.577383185638956498e+01
1.566013749811924205e-01,-1.571070995020942895e+01
1.555464038161641638e-01,-1.576492921517423085e+01
1.561211132420549652e-01,-1.575139259063273300e+01
1.584142353401906678e-01,-1.580219513197194381e+01
1.566844783348432524e-01,-1.578196641533672739e+01
1.552889697123970014e-01,-1.573844606646112965e+01
1.560122522287988867e-01,-1.572838682601381066e+01
1.564404347672760098e-01,-1.573032819429690221e+01
1.555441279139070376e-01,-1.576487958679526180e+01
1.574447959096051397e-01,-1.572915017396527482e+01
1.551969917005162070e-01,-1.573417186215253771e+01
1.562173831236929322e-01,-1.572975025082204681e+01
1.554478090954058422e-01,-1.576621081083042064e+01
1.556044472651691990e-01,-1.572363006075887171e+01
1.563787898419815026e-01,-1.573152861643715106e+01
1.558810728325979167e-01,-1.572993824815449670e+01
1.551516396594809499e-01,-1.569816878231436519e+01
1.554627625151280834e-01,-1.574119245934034161e+01
1.570144596590603570e-01,-1.573824900407725558e+01
1.572612625071364012e-01,-1.575219263202689568e+01
1.556643644502932189e-01,-1.575049844939124633e+01
1.550463167906664663e-01,-1.575315937653552645e+01
1.568704194883591141e-01,-1.573339762624584104e+01
1.570362280847259207e-01,-1.574594708183641956e+01
1.560999846138839964e-01,-1.571059813114149684e+01
1.550312385051997033e-01,-1.572953279225580658e+01
1.554437744200315719e-01,-1.572744793069372982e+01
1.573813797084709920e-01,-1.578842834841561782e+01
1.550063469622423862e-01,-1.577735459828392273e+01
1.559259730237180508e-01,-1.573113415729434550e+01
1.561307214550767264e-01,-1.575424818364859902e+01
1.553936834605744721e-01,-1.572830645697626117e+01
1.556444378516342042e-01,-1.573557568790051775e+01
1.554589024956103405e-01,-1.572457467172299417e+01
1.559992712805716164e-01,-1.570076055684286942e+01
1.563285912701825042e-01,-1.575702403153680642e+01
1.556626937303910441e-01,-1.570553902391485401e+01
1.554745370353291523e-01,-1.572988346064581577e+01
1.565525460210909769e-01,-1.580088484749228428e+01
1.569144218845675842e-01,-1.578505281139894123e+01
1.557128900822318529e-01,-1.577858261158624131e+01
1.573472990312862196e-01,-1.575632570118014186e+01
1.563118607356137058e-01,-1.578838246984617655e+01
1.567559482644552138e-01,-1.574475279915302117e+01
1.556369689910196696e-01,-1.574896580164701021e+01
1.564273193739515733e-01,-1.571966323845907887e+01
1.557115110497180044e-01,-1.569914964598984675e+01
1.555245871896834553e-01,-1.576504164266320807e+01
1.554876728259116381e-01,-1.573162605220006149e+01
1.560680692287732541e-01,-1.575791289230851611e+01
1.565699300266094329e-01,-1.575247162456013683e+01
1.567828640963196685e-01,-1.572924770087926838e+01
1.557342606010545805e-01,-1.573486481376448864e+01
1.559014425911154911e-01,-1.575691807811351630e+01
1.590247029803021628e-01,-1.576674891741961382e+01
1.560403358421295350e-01,-1.575373111443110474e+01
1.562967606880899807e-01,-1.575096084679387332e+01
1.556263297941760659e-01,-1.574381142308797799e+01
1.563292202833299616e-01,-1.575250773641663393e+01
1.552067462328399483e-01,-1.572306991158510314e+01
1.550109677739409386e-01,-1.572243472177413182e+01
